GennySim/GSim_State_Name,Source,Stepping,Weight,Type,RefGC,Comment
PS2_GA_EM2Src_SinglePipe_10%,Gen10LP,A0,30.82,syn,1,
PS2_GA_EM2Src_SinglePipe_20%,Gen10LP,A0,31.86,syn,1,
PS2_GA_EM2Src_SinglePipe_30%,Gen10LP,A0,37.72,syn,1,
PS2_GA_EM2Src_SinglePipe_40%,Gen10LP,A0,38.35,syn,1,
PS2_GA_EM2Src_SinglePipe_55%,Gen10LP,A0,43.33,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_10%,Gen10LP,A0,39.89,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_20%,Gen10LP,A0,42.69,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_30%,Gen10LP,A0,48.48,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_40%,Gen10LP,A0,53.48,syn,1,
PS2_GA_EM3Src_FPU1Src_DualPipe_55%,Gen10LP,A0,55.28,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_10%,Gen10LP,A0,44.53,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_20%,Gen10LP,A0,48.08,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_30%,Gen10LP,A0,52.18,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_40%,Gen10LP,A0,58.28,syn,1,
PS2_GA_EM3Src_FPU2Src_DualPipe_55%,Gen10LP,A0,59.35,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_10%,Gen10LP,A0,49.18,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_20%,Gen10LP,A0,53.48,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_30%,Gen10LP,A0,55.89,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_40%,Gen10LP,A0,61.28,syn,1,
PS2_GA_EM3Src_FPU3Src_DualPipe_55%,Gen10LP,A0,65.21,syn,1,
PS2_GA_EM3Src_SinglePipe_10%,Gen10LP,A0,35.25,syn,1,
PS2_GA_EM3Src_SinglePipe_20%,Gen10LP,A0,37.3,syn,1,
PS2_GA_EM3Src_SinglePipe_30%,Gen10LP,A0,44.78,syn,1,
PS2_GA_EM3Src_SinglePipe_40%,Gen10LP,A0,47.61,syn,1,
PS2_GA_EM3Src_SinglePipe_55%,Gen10LP,A0,52.28,syn,1,
PS2_GA_FPU1Src_SinglePipe_10%,Gen10LP,A0,25.68,syn,1,
PS2_GA_FPU1Src_SinglePipe_20%,Gen10LP,A0,26.37,syn,1,
PS2_GA_FPU1Src_SinglePipe_30%,Gen10LP,A0,26.62,syn,1,
PS2_GA_FPU1Src_SinglePipe_40%,Gen10LP,A0,27.32,syn,1,
PS2_GA_FPU1Src_SinglePipe_55%,Gen10LP,A0,28.43,syn,1,
PS2_GA_FPU2Src_SinglePipe_10%,Gen10LP,A0,31.02,syn,1,
PS2_GA_FPU2Src_SinglePipe_20%,Gen10LP,A0,31.43,syn,1,
PS2_GA_FPU2Src_SinglePipe_30%,Gen10LP,A0,31.55,syn,1,
PS2_GA_FPU2Src_SinglePipe_40%,Gen10LP,A0,31.76,syn,1,
PS2_GA_FPU2Src_SinglePipe_55%,Gen10LP,A0,31.26,syn,1,
PS2_GA_FPU3Src_SinglePipe_10%,Gen10LP,A0,34.42,syn,1,
PS2_GA_FPU3Src_SinglePipe_20%,Gen10LP,A0,34.72,syn,1,
PS2_GA_FPU3Src_SinglePipe_30%,Gen10LP,A0,35.91,syn,1,
PS2_GA_FPU3Src_SinglePipe_40%,Gen10LP,A0,37.15,syn,1,
PS2_GA_FPU3Src_SinglePipe_55%,Gen10LP,A0,37.42,syn,1,
PS0_GRF,Gen10LP,A0,0,syn,1,
PS2_GRF_READ,Gen10LP,A0,17.21,syn,1,
PS2_GRF_WRITE,Gen10LP,A0,15.91,syn,1,
PS0_TC,Gen10LP,A0,5.34,syn,1,
PS1_TC,Gen10LP,A0,19.89,syn,1,
PS2_TC,Gen10LP,A0,13.97,syn,1,
PS0_MA,Gen10LP,A0,2.94,syn,1,
PS1_MA,Gen10LP,A0,3.43,syn,1,
PS2_MA_IN,Gen10LP,A0,20.71,syn,1,
PS2_MA_OUT,Gen10LP,A0,4.33,syn,1,
PS0_IC,Gen10LP,A0,2.96,syn,1,
PS1_IC,Gen10LP,A0,10.32,syn,1,
PS2_IC,Gen10LP,A0,22.78,syn,1,
PS0_IC_DATARAM,Gen10LP,A0,0,syn,1,
PS2_IC_DATARAM_FRONTBUFFER_READ,Gen10LP,A0,0,syn,1,
PS2_IC_DATARAM_READ,Gen10LP,A0,0,syn,1,
PS2_IC_DATARAM_WRITE,Gen10LP,A0,0,syn,1,
PS0_TDL,Gen10LP,A0,7.87,syn,1,
PS1_TDL,Gen10LP,A0,9.77,syn,1,
PS2_TDL_NONPSDDISPATCH,Gen10LP,A0,13.27,syn,1,
PS2_TDL_PSDDISPATCH,Gen10LP,A0,18.28,syn,1,
PS0_TDC,Gen10LP,A0,2.22,syn,1,
PS1_TDC,Gen10LP,A0,4.97,syn,1,
PS2_TDC,Gen10LP,A0,4.97,syn,1,
PS0_GWL,Gen10LP,A0,1.88,syn,1,
PS1_GWL,Gen10LP,A0,2.15,syn,1,
PS2_GWL,Gen10LP,A0,6.43,syn,1,
PS0_GTI_mbcunit1,Gen10LP,A0,1.5,syn,1,
PS0_GTI_mdrbunit1,Gen10LP,A0,1.01,syn,1,
PS2_GTI_mfcunit1,Gen10LP,A0,1.07,syn,1,
PS0_GTI_mfcunit1,Gen10LP,A0,0.84,syn,1,
PS1_GTI_mfcunit1,Gen10LP,A0,2.03,syn,1,
PS2_GTI_mgsrunit1,Gen10LP,A0,7,syn,1,
PS1_GTI_mgsrunit1,Gen10LP,A0,5,syn,1,
PS0_GTI_mgsrunit1,Gen10LP,A0,3,syn,1,
PS2_MIDI_WRITE,Gen10LP,A0,40.12,syn,1,
PS2_MIDI_READ,Gen10LP,A0,2.08,syn,1,
PS0_MIDI,Gen10LP,A0,0.31,syn,1,
PS1_MIDI,Gen10LP,A0,3.9,syn,1,
PS2_MISD_WRITE,Gen10LP,A0,150.88,syn,1,
PS2_MISD_READ,Gen10LP,A0,161,syn,1,
PS0_MISD,Gen10LP,A0,6.72,syn,1,
PS1_MISD,Gen10LP,A0,46.13,syn,1,
PS2_msnp,Gen10LP,A0,3.6,syn,1,
PS0_msnp,Gen10LP,A0,4.24,syn,1,
PS1_msnp,Gen10LP,A0,12.29,syn,1,
PS2_MSQC,Gen10LP,A0,90.56,syn,1,
PS0_MSQC,Gen10LP,A0,5.05,syn,1,
PS1_MSQC,Gen10LP,A0,45.89,syn,1,
PS2_MSQD_READ,Gen10LP,A0,61.83,syn,1,
PS2_MSQD_WRITE,Gen10LP,A0,68.99,syn,1,
PS0_MSQD,Gen10LP,A0,12.89,syn,1,
PS1_MSQD,Gen10LP,A0,25.36,syn,1,
PS2_MBGF_READ,Gen10LP,A0,80,syn,1,
PS2_MBGF_WRITE,Gen10LP,A0,80,syn,1,
PS0_MBGF,Gen10LP,A0,40,syn,1,
PS1_MBGF,Gen10LP,A0,50,syn,1,
PS0_guc,Gen10LP,A0,20,syn,1,
PS1_guc_memarbstall,Gen10LP,A0,30,syn,1,
PS2_guc_inthandle,Gen10LP,A0,50,syn,1,
PS2_guc_rsadmaboot,Gen10LP,A0,50,syn,1,
PS2_guc_synthall,Gen10LP,A0,50,syn,1,
PS0_CS,Gen10LP,A0,13,syn,1,
PS1_CS,Gen10LP,A0,15,syn,1,
PS2_CS,Gen10LP,A0,72,syn,1,
PS2_CS_Media,Gen10LP,A0,72,syn,1,
PS0_VECSUNIT,Gen10LP,A0,13,syn,1,
PS1_VECSUNIT,Gen10LP,A0,15,syn,1,
PS2_VECSUNIT,Gen10LP,A0,72,syn,1,
PS0_VCSUNIT,Gen10LP,A0,13,syn,1,
PS1_VCSUNIT,Gen10LP,A0,15,syn,1,
PS2_VCSUNIT,Gen10LP,A0,72,syn,1,
PS0_BCSUNIT,Gen10LP,A0,13,syn,1,
PS1_BCSUNIT,Gen10LP,A0,15,syn,1,
PS2_BCSUNIT,Gen10LP,A0,72,syn,1,
PS0_FL,Gen10LP,A0,0.48,syn,1,
PS1_FL,Gen10LP,A0,13.65,syn,1,
PS2_FL_SampleC_Gather4C,Gen10LP,A0,260.7872448,syn,1,
PS2_FL_SampleC_Gather4C_Bypass,Gen10LP,A0,260.7872448,syn,1,
PS2_FL_Gather4_Bypass,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_Nearest,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_Bilinear,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_Trilinear,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_LinearAniso,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_NonLinearAniso,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_LinearFastAniso,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_NonLinearFastAniso,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_FastLinear,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Data_Dep_Bypass_Else,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Nearest_Float16,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Nearest_Float32,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Nearest_Else,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Bilinear_Float16,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Bilinear_Float32,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Bilinear_Else,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Trilinear_Float16,Gen10LP,A0,260.7872448,syn,1,
PS2_FL_Trilinear_Float32,Gen10LP,A0,260.7872448,syn,1,
PS2_FL_Trilinear_Else,Gen10LP,A0,260.7872448,syn,1,
PS2_FL_LinearAniso_Float16,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_LinearAniso_Float32,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_LinearAniso_Else,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_NonLinearAniso_Float16,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_NonLinearAniso_Float32,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_NonLinearAniso_Else,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_LinearFastAniso_Float16,Gen10LP,A0,260.95,syn,1,
PS2_FL_LinearFastAniso_Float32,Gen10LP,A0,260.95,syn,1,
PS2_FL_LinearFastAniso_Else,Gen10LP,A0,260.95,syn,1,
PS2_FL_NonLinearFastAniso_Float16,Gen10LP,A0,260.95,syn,1,
PS2_FL_NonLinearFastAniso_Float32,Gen10LP,A0,260.95,syn,1,
PS2_FL_NonLinearFastAniso_Else,Gen10LP,A0,260.95,syn,1,
PS2_FL_FastLinear_Float16,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_FastLinear_Float32,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_FastLinear_Else,Gen10LP,A0,222.5872448,syn,1,
PS2_FL_Else,Gen10LP,A0,222.5872448,syn,1,
PS0_PL,Gen10LP,A0,0.32,syn,1,
PS1_PL,Gen10LP,A0,6.63,syn,1,
PS2_PL_Sample_L,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Sample_L_MipCount0,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Gather4PO,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_LD,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Bilinear,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Bilinear_EWA,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Trilinear,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Trilinear_EWA,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_LinearAniso,Gen10LP,A0,82.51,syn,1,
PS2_PL_LinearAniso_EWA,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_NonLinearAniso,Gen10LP,A0,82.51,syn,1,
PS2_PL_NonLinearAniso_EWA,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Else,Gen10LP,A0,82.35536906,syn,1,
PS2_PL_Media_Sample8x8,Gen10LP,A0,0,syn,1,
PS0_SC,Gen10LP,A0,2.39,syn,1,
PS1_SC,Gen10LP,A0,39.66,syn,1,
PS2_SC_NearestMode_32BPT,Gen10LP,A0,135.0938587,syn,1,
PS2_SC_NearestMode_64BPT,Gen10LP,A0,135.0938587,syn,1,
PS2_SC_NearestMode_128BPT,Gen10LP,A0,135.0938587,syn,1,
PS2_SC_FastLinear_32BPT,Gen10LP,A0,135.09,syn,1,
PS2_SC_FastLinear_64BPT,Gen10LP,A0,135.0938587,syn,1,
PS2_SC_FastLinear_128BPT,Gen10LP,A0,135.09,syn,1,
PS2_SC_LinearFastAniso_32BPT,Gen10LP,A0,189.55,syn,1,
PS2_SC_LinearFastAniso_64BPT,Gen10LP,A0,189.55,syn,1,
PS2_SC_LinearFastAniso_128BPT,Gen10LP,A0,189.55,syn,1,
PS2_SC_NonLinearFastAniso_32BPT,Gen10LP,A0,189.55,syn,1,
PS2_SC_NonLinearFastAniso_64BPT,Gen10LP,A0,189.55,syn,1,
PS2_SC_NonLinearFastAniso_128BPT,Gen10LP,A0,189.55,syn,1,
PS2_SC_Bilinear_Trilinear_Aniso_32BPT,Gen10LP,A0,187.2833967,syn,1,
PS2_SC_Bilinear_Trilinear_Aniso_64BPT,Gen10LP,A0,187.2833967,syn,1,
PS2_SC_Bilinear_Trilinear_Aniso_128BPT,Gen10LP,A0,187.2833967,syn,1,
PS2_SC_Else,Gen10LP,A0,187.2833967,syn,1,
PS2_SC_Media_Sample8x8,Gen10LP,A0,0,syn,1,
PS0_ST,Gen10LP,A0,4.435290502,syn,1,
PS1_ST,Gen10LP,A0,9.784345657,syn,1,
PS2_ST_1Bank_Enable,Gen10LP,A0,15.53611703,syn,1,
PS2_ST_2Bank_Enable,Gen10LP,A0,3.70056396,syn,1,
PS2_ST_3Bank_Enable,Gen10LP,A0,3.70056396,syn,1,
PS2_ST_4Bank_Enable,Gen10LP,A0,3.70056396,syn,1,
PS2_ST_1Bank_Enable_SameADD,Gen10LP,A0,3.70056396,syn,1,
PS0_DG,Gen10LP,A0,0.36418911,syn,1,
PS1_DG,Gen10LP,A0,8.34,syn,1,
PS2_DG_Volumetric_32BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Volumetric_64BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Volumetric_128BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Gather4_32BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Gather4_64BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Gather4_128BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_AnisoLessThanOrEqualTo_8way_32BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_AnisoLessThanOrEqualTo_8way_64BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_AnisoLessThanOrEqualTo_8way_128BPT,Gen10LP,A0,0.29348511,syn,1,
PS2_DG_AnisoGreaterThan_8way_32BPT,Gen10LP,A0,0.29348511,syn,1,
PS2_DG_AnisoGreaterThan_8way_64BPT,Gen10LP,A0,0.29348511,syn,1,
PS2_DG_AnisoGreaterThan_8way_128BPT,Gen10LP,A0,0.29348511,syn,1,
PS2_DG_Trilinear_32BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Trilinear_64BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Trilinear_128BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Bilinear_32BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Bilinear_64BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Bilinear_128BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_FastLinear_32BPT,Gen10LP,A0,55.68,syn,1,
PS2_DG_FastLinear_64BPT,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_FastLinear_128BPT,Gen10LP,A0,55.68,syn,1,
PS2_DG_BabyDG_Enable,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Else,Gen10LP,A0,55.68299854,syn,1,
PS2_DG_Media_Sample8x8,Gen10LP,A0,0,syn,1,
PS0_SI,Gen10LP,A0,0.69,syn,1,
PS1_SI,Gen10LP,A0,5.16,syn,1,
PS2_SI_ANYPIXELMODE,Gen10LP,A0,47.44,syn,1,
PS2_SI_Media_Sample8x8,Gen10LP,A0,47.44,syn,1,
PS0_SO,Gen10LP,A0,0.93,syn,1,
PS1_SO,Gen10LP,A0,7.89,syn,1,
PS2_SO_ANYPIXELMODE,Gen10LP,A0,25.4,syn,1,
PS0_DM,Gen10LP,A0,9.45,syn,1,
PS1_DM,Gen10LP,A0,10.75,syn,1,
PS2_DM_BC1_5,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_BC6_7,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_BC1_3_SRGB,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_BC7_SRGB,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_ETC,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_Else,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_HIZ,Gen10LP,A0,44.33,syn,1,
PS2_DM_Z,Gen10LP,A0,44.33,syn,1,
PS2_DM_LOSSLESS,Gen10LP,A0,44.33,syn,1,
PS2_DM_ASTC_LDR_2D,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_ASTC_LDR_3D,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_ASTC_HDR_2D,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_ASTC_HDR_3D,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_Expanded,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_Expanded_BYPASS,Gen10LP,A0,43.92247171,syn,1,
PS2_DM_Compressed_BYPASS,Gen10LP,A0,44.33,syn,1,
PS2_DM_Media_BYPASS,Gen10LP,A0,0,syn,1,
PS2_DM_Media_SRGB,Gen10LP,A0,0,syn,1,
PS2_DM_Media_Planar,Gen10LP,A0,0,syn,1,
PS0_FT,Gen10LP,A0,0.25,syn,1,
PS1_FT,Gen10LP,A0,7.28,syn,1,
PS2_FT,Gen10LP,A0,9.318550271,syn,1,
PS0_MT,Gen10LP,A0,1.1,syn,1,
PS1_MT,Gen10LP,A0,39.35,syn,1,
PS2_MT_BYPASS,Gen10LP,A0,5.371665205,syn,1,
PS2_MT_Tile_X,Gen10LP,A0,26.12175266,syn,1,
PS2_MT_Tile_Y,Gen10LP,A0,26.12175266,syn,1,
PS2_MT_Tile_else,Gen10LP,A0,26.12175266,syn,1,
PS0_SVSM,Gen10LP,A0,1.55,syn,1,
PS1_SVSM,Gen10LP,A0,4.81,syn,1,
PS2_SVSM,Gen10LP,A0,20.08,syn,1,
PS0_MT_LatFifo_IDLE,Gen10LP,A0,0,syn,1,
PS2_MT_LatFifo_READ,Gen10LP,A0,0,syn,1,
PS2_MT_LatFifo_WRITE,Gen10LP,A0,0,syn,1,
PS2_MT_LatFifo_READWRITE,Gen10LP,A0,0,syn,1,
PS0_MT_DataRam_IDLE,Gen10LP,A0,0,syn,1,
PS2_MT_DataRam_READ,Gen10LP,A0,0,syn,1,
PS2_MT_DataRam_WRITE,Gen10LP,A0,0,syn,1,
PS2_DM_PALRAM_READ,Gen10LP,A0,0,syn,1,
PS2_DM_PALRAM_WRITE,Gen10LP,A0,0,syn,1,
PS0_GTI,Gen10LP,A0,0,syn,1,
PS2_GTI,Gen10LP,A0,0,syn,1,
PS2_GTI_BW,Gen10LP,A0,0,syn,1,
PS0_GTI_Glue,Gen10LP,A0,0,syn,1,
PS2_GTI_Glue,Gen10LP,A0,0,syn,1,
PS0_VID1,Gen10LP,A0,0,syn,1,
PS1_VID1,Gen10LP,A0,0,syn,1,
PS2_VID1,Gen10LP,A0,0,syn,1,
PS0_VID2,Gen10LP,A0,0,syn,1,
PS1_VID2,Gen10LP,A0,0,syn,1,
PS2_VID2,Gen10LP,A0,0,syn,1,
PS0_VID3,Gen10LP,A0,0,syn,1,
PS1_VID3,Gen10LP,A0,0,syn,1,
PS2_VID3,Gen10LP,A0,0,syn,1,
PS0_VID4,Gen10LP,A0,0,syn,1,
PS1_VID4,Gen10LP,A0,0,syn,1,
PS2_VID4,Gen10LP,A0,0,syn,1,
PS0_VID5,Gen10LP,A0,0,syn,1,
PS1_VID5,Gen10LP,A0,0,syn,1,
PS2_VID5,Gen10LP,A0,0,syn,1,
PS0_VID_Glue,Gen10LP,A0,0,syn,1,
PS1_VID_Glue,Gen10LP,A0,0,syn,1,
PS2_VID_Glue,Gen10LP,A0,0,syn,1,
PS0_ClkSpine,Gen10LP,A0,0,syn,1,
PS1_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_FF_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_FF_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_FF_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_SC_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_SC_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_SC_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_EU_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_EU_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_EU_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_HS_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_HS_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_HS_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-CBR_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-CBR_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-CBR_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-nonSLMbank_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-nonSLMBank_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-nonSLMBank_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-SLMbank_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-SLMbank_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_L3-SLMbank_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_GTI_ClkSpine,Gen10LP,A0,0,syn,1,
PS2_CLK_GTI_Dop1xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_GTI_Dop2xbuf,Gen10LP,A0,0,syn,1,
PS2_CLK_Other_ClkSpine,Gen10LP,A0,0,syn,1,
PS0_GT3_Routing_Channel,Gen10LP,A0,0,syn,1,
PS1_GT3_Routing_Channel,Gen10LP,A0,0,syn,1,
PS2_GT3_Routing_Channel,Gen10LP,A0,0,syn,1,
PS0_BTGEN_Cache_Idle,Gen9LPClient,A0,0,ebb,1,
PS0_BTGEN_Cache_Read,Gen9LPClient,A0,6.593,ebb,1,
PS0_BTGEN_Cache_ReadWrite,Gen9LPClient,A0,17.515,ebb,1,
PS0_BTGEN_Cache_Write,Gen9LPClient,A0,10.922,ebb,1,
PS0_DAPRSS_BYPASSRAM,Gen9LPClient,A0,0,ebb,1,
PS0_DX9_Cache_Idle,Gen9LPClient,A0,0,ebb,1,
PS0_DX9_Cache_Read,Gen9LPClient,A0,26.371,ebb,1,512 bits assumed. Need to check with gSim.
PS0_DX9_Cache_ReadWrite,Gen9LPClient,A0,70.059,ebb,1,512 bits assumed. Need to check with gSim.
PS0_DX9_Cache_Write,Gen9LPClient,A0,43.688,ebb,1,512 bits assumed. Need to check with gSim.
PS0_GS_Cache_Idle,Gen9LPClient,A0,0,ebb,1,
PS0_HS_Cache_Idle,Gen9LPClient,A0,0,ebb,1,
PS0_IC_DATARAM,Gen9LPClient,A0,0,ebb,1,
PS0_LTCD_EBB,Gen9LPClient,A0,0,ebb,1,
PS0_MT_DataRam_IDLE,Gen9LPClient,A0,0,ebb,1,
PS0_MT_LatFifo_IDLE,Gen9LPClient,A0,0,ebb,1,
PS0_PSD_BARYPAYLDASMRAM,Gen9LPClient,A0,0,ebb,1,
PS0_PSD_SCOREBOARD,Gen9LPClient,A0,0,ebb,1,
PS0_SC_DataRam_IDLE,Gen9LPClient,A0,0,ebb,1,
PS0_SC_LatFifo_IDLE,Gen9LPClient,A0,0,ebb,1,
PS0_SOL_Cache_Idle,Gen9LPClient,A0,0,ebb,1,
PS0_TDS_Cache_Idle,Gen9LPClient,A0,0,ebb,1,96 bits assumed. Need to check with gSim.
PS0_VF_Cache_Idle,Gen9LPClient,A0,0,ebb,1,Doubling for be1/2. Need to check with gSim.
PS0_VF_URBFifo_Idle,Gen9LPClient,A0,0,ebb,1,Doubling for be1/2. Need to check with gSim.
PS0_VS_Cache_Idle,Gen9LPClient,A0,0,ebb,1,32 bits assumed. Need to check with gSim.
PS1_LTCD_EBB,Gen9LPClient,A0,0,ebb,1,
PS2_AVS_CoeffStorageRAM_READ,Gen9LPClient,A0,2.493,ebb,1,Need to confirm with Niraj
PS2_AVS_CoeffStorageRAM_WRITE,Gen9LPClient,A0,3.879,ebb,1,Need to confirm with Niraj
PS2_AVS_DataStorageRAM_READ,Gen9LPClient,A0,2.351,ebb,1,Need to confirm with Niraj
PS2_AVS_DataStorageRAM_WRITE,Gen9LPClient,A0,2.358,ebb,1,Need to confirm with Niraj
PS2_BC_BARYRAM_READ,Gen9LPClient,A0,33.041,ebb,1,Need to check with gSim - 8x116 io assumed
PS2_BC_BARYRAM_WRITE,Gen9LPClient,A0,32.943,ebb,1,Need to check with gSim - 8x116 io assumed
PS2_ClockSpine,Gen9LPClient,A0,352.818679,ebb,1,Taken from SKL EOQ1 Cdyn-max data
PS2_DAPRSS_BYPASSRAM_READ,Gen9LPClient,A0,14.139,ebb,1,Need to check with gSim - 2x128 bit io assumed
PS2_DAPRSS_BYPASSRAM_WRITE,Gen9LPClient,A0,31.214,ebb,1,Need to check with gSim - 2x128 bit io assumed
PS2_DM_PALRAM_READ,Gen9LPClient,A0,14.377,ebb,1,Need to confirm with Niraj
PS2_DM_PALRAM_WRITE,Gen9LPClient,A0,22.395,ebb,1,Need to confirm with Niraj
PS2_GAMD_Cache_READ,Gen9LPClient,A0,3.547,ebb,1,
PS2_GAMD_Cache_WRITE,Gen9LPClient,A0,4.562,ebb,1,
PS2_GAMTLB_EBB_READ,Gen9LPClient,A0,4.28,ebb,1,
PS2_GAMTLB_EBB_WRITE,Gen9LPClient,A0,2.767,ebb,1,
PS2_GAMW_READ,Gen9LPClient,A0,7.42,ebb,1,
PS2_GAMW_TLB_PEND_READ,Gen9LPClient,A0,4.918,ebb,1,
PS2_GAMW_TLB_PEND_WRITE,Gen9LPClient,A0,6.614,ebb,1,
PS2_GAMW_WRITE,Gen9LPClient,A0,11.323,ebb,1,
PS2_GRF_READ,Gen9LPClient,A0,6.867,ebb,1,
PS2_GRF_WRITE,Gen9LPClient,A0,11.237,ebb,1,
PS2_GS_Cache_Read,Gen9LPClient,A0,4.893,ebb,1,
PS2_GS_Cache_ReadWrite,Gen9LPClient,A0,15.6,ebb,1,
PS2_GS_Cache_Write,Gen9LPClient,A0,10.707,ebb,1,
